"Period,Period Label,CommodityProduct,CommodityProduct Label,""Growth rate, year-on-year"",""Growth rate, year-on-year Footnote"",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index Base 2015,Index Base 2015 Footnote"
"2015M10,""Oct. 2015"",IN0001.04,""Vegetable oilseeds and oils "",-11.98796,,3.32012,,96.47,"
"2015M10,""Oct. 2015"",IN0001.05,""Tropical beverages and food "",-19.65313,,3.30686,,94.97,"
"2015M10,""Oct. 2015"",IN0001.06,""Agricultural raw materials"",-12.42015,,-0.08329,,95.97,"
"2015M10,""Oct. 2015"",IN0001.07,""Minerals, ores and metals"",-15.21682,,0.99782,,97.17,"
"2015M10,""Oct. 2015"",IN0001.08,""Minerals, ores and non-precious metals "",-24.88814,,-1.95035,,94.01,"
"2015M10,""Oct. 2015"",IN0001.09,""Precious metals "",-6.22883,,3.31744,,99.66,"
"2015M10,""Oct. 2015"",IN0001.10,""Fuels "",-43.47421,,-0.61109,,91.08,"
"2015M10,""Oct. 2015"",IN0001.20,""All groups"",-35.02407,,0.27996,,93.13,"
"2015M10,""Oct. 2015"",IN0001.22,""All groups excl. fuels"",-15.74212,,1.67615,,96.45,"
"2015M10,""Oct. 2015"",IN0001.23,""All groups excl. precious metals"",-37.7992,,-0.14072,,92.25,"
"2015M10,""Oct. 2015"",IN0001.24,""All groups excl. precious metals and fuels "",-19.60054,,0.92425,,95,"
"2015M11,""Nov. 2015"",IN0001.01,""All food "",-17.84506,,-0.75456,,94.7,"
"2015M11,""Nov. 2015"",IN0001.02,""Food "",-19.25476,,0.71421,,94.48,"
"2015M11,""Nov. 2015"",IN0001.03,""Tropical beverages"",-14.14643,,-1.69492,,96.86,"
"2015M11,""Nov. 2015"",IN0001.04,""Vegetable oilseeds and oils "",-17.38403,,-2.7055,,93.86,"
"2015M11,""Nov. 2015"",IN0001.05,""Tropical beverages and food "",-18.02897,,0.1053,,95.07,"
"2015M11,""Nov. 2015"",IN0001.06,""Agricultural raw materials"",-13.24877,,-2.36532,,93.7,"
"2015M11,""Nov. 2015"",IN0001.07,""Minerals, ores and metals"",-19.17931,,-7.36853,,90.01,"
"2015M11,""Nov. 2015"",IN0001.08,""Minerals, ores and non-precious metals "",-30.07141,,-8.3289,,86.18,"
"2015M11,""Nov. 2015"",IN0001.09,""Precious metals "",-8.76642,,-6.64258,,93.04,"
"2015M11,""Nov. 2015"",IN0001.10,""Fuels "",-43.22431,,-8.32235,,83.5,"
"2015M11,""Nov. 2015"",IN0001.20,""All groups"",-35.19612,,-6.86138,,86.74,"
"2015M11,""Nov. 2015"",IN0001.22,""All groups excl. fuels"",-18.14947,,-4.61379,,92,"
"2015M11,""Nov. 2015"",IN0001.23,""All groups excl. precious metals"",-37.81221,,-6.88347,,85.9,"
"2015M11,""Nov. 2015"",IN0001.24,""All groups excl. precious metals and fuels "",-21.82936,,-3.65263,,91.53,"
"2015M12,""Dec. 2015"",IN0001.01,""All food "",-15.69881,,0.25343,,94.94,"
"2015M12,""Dec. 2015"",IN0001.02,""Food "",-17.44034,,-0.04234,,94.44,"
"2015M12,""Dec. 2015"",IN0001.03,""Tropical beverages"",-10.84749,,-0.2994,,96.57,"
"2015M12,""Dec. 2015"",IN0001.04,""Vegetable oilseeds and oils "",-15.27815,,1.08672,,94.88,"
"2015M12,""Dec. 2015"",IN0001.05,""Tropical beverages and food "",-15.87386,,-0.10519,,94.97,"
"2015M12,""Dec. 2015"",IN0001.06,""Agricultural raw materials"",-11.70404,,-0.40555,,93.32,"
"2015M12,""Dec. 2015"",IN0001.07,""Minerals, ores and metals"",-20.83522,,-2.91079,,87.39,"
"2015M12,""Dec. 2015"",IN0001.08,""Minerals, ores and non-precious metals "",-30.45059,,-4.53702,,82.27,"
"2015M12,""Dec. 2015"",IN0001.09,""Precious metals "",-12.21315,,-1.73044,,91.43,"
"2015M12,""Dec. 2015"",IN0001.10,""Fuels "",-41.229,,-14.09581,,71.73,"
"2015M12,""Dec. 2015"",IN0001.20,""All groups"",-32.95957,,-9.01545,,78.92,"
"2015M12,""Dec. 2015"",IN0001.22,""All groups excl. fuels"",-18.17361,,-1.53261,,90.59,"
"2015M12,""Dec. 2015"",IN0001.23,""All groups excl. precious metals"",-35.39105,,-10.08149,,77.24,"
"2015M12,""Dec. 2015"",IN0001.24,""All groups excl. precious metals and fuels "",-20.64051,,-1.45308,,90.2,"
"2016M01,""Jan. 2016"",IN0001.01,""All food "",-15.39156,,-1.33769,,93.67,"
"2016M01,""Jan. 2016"",IN0001.02,""Food "",-16.82773,,-0.66709,,93.81,"
"2016M01,""Jan. 2016"",IN0001.03,""Tropical beverages"",-15.72415,,-6.48234,,90.31,"
"2016M01,""Jan. 2016"",IN0001.04,""Vegetable oilseeds and oils "",-12.64663,,0.46374,,95.32,"
"2016M01,""Jan. 2016"",IN0001.05,""Tropical beverages and food "",-16.56194,,-2.12699,,92.95,"
"2016M01,""Jan. 2016"",IN0001.06,""Agricultural raw materials"",-11.91253,,-1.58594,,91.84,"
"2016M01,""Jan. 2016"",IN0001.07,""Minerals, ores and metals"",-19.6757,,1.4647,,88.67,"
"2016M01,""Jan. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",-26.97217,,0.14586,,82.39,"
"2016M01,""Jan. 2016"",IN0001.09,""Precious metals "",-13.67198,,2.41715,,93.64,"
"2016M01,""Jan. 2016"",IN0001.10,""Fuels "",-38.11409,,-15.0007,,60.97,"
"2016M01,""Jan. 2016"",IN0001.20,""All groups"",-29.69768,,-8.3629,,72.32,"
"2016M01,""Jan. 2016"",IN0001.22,""All groups excl. fuels"",-17.46884,,0.13246,,90.71,"
"2016M01,""Jan. 2016"",IN0001.23,""All groups excl. precious metals"",-31.98511,,-10.08545,,69.45,"
"2016M01,""Jan. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",-19.13893,,-0.88692,,89.4,"
"2016M02,""Feb. 2016"",IN0001.01,""All food "",-12.77834,,0.77933,,94.4,"
"2016M02,""Feb. 2016"",IN0001.02,""Food "",-14.74009,,0.01066,,93.82,"
"2016M02,""Feb. 2016"",IN0001.03,""Tropical beverages"",-14.33764,,-0.83047,,89.56,"
"2016M02,""Feb. 2016"",IN0001.04,""Vegetable oilseeds and oils "",-8.42429,,2.97944,,98.16,"
"2016M02,""Feb. 2016"",IN0001.05,""Tropical beverages and food "",-14.64716,,-0.19365,,92.77,"
"2016M02,""Feb. 2016"",IN0001.06,""Agricultural raw materials"",-11.90156,,-0.21777,,91.64,"
"2016M02,""Feb. 2016"",IN0001.07,""Minerals, ores and metals"",-10.74026,,7.97338,,95.74,"
"2016M02,""Feb. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",-19.37207,,6.28717,,87.57,"
"2016M02,""Feb. 2016"",IN0001.09,""Precious metals "",-3.76648,,9.14139,,102.2,"
"2016M02,""Feb. 2016"",IN0001.10,""Fuels "",-43.2973,,3.2311,,62.94,"
"2016M02,""Feb. 2016"",IN0001.20,""All groups"",-31.43822,,3.88551,,75.13,"
"2016M02,""Feb. 2016"",IN0001.22,""All groups excl. fuels"",-11.56678,,4.59707,,94.88,"
"2016M02,""Feb. 2016"",IN0001.23,""All groups excl. precious metals"",-35.02681,,2.93737,,71.49,"
"2016M02,""Feb. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",-15.03062,,2.43848,,91.58,"
"2016M03,""Mar. 2016"",IN0001.01,""All food "",-5.66654,,4.04661,,98.22,"
"2016M03,""Mar. 2016"",IN0001.02,""Food "",-7.52708,,4.62588,,98.16,"
"2016M03,""Mar. 2016"",IN0001.03,""Tropical beverages"",-5.669,,3.67351,,92.85,"
"2016M03,""Mar. 2016"",IN0001.04,""Vegetable oilseeds and oils "",-2.35045,,3.27017,,101.37,"
"2016M03,""Mar. 2016"",IN0001.05,""Tropical beverages and food "",-7.09832,,4.39797,,96.85,"
"2016M03,""Mar. 2016"",IN0001.06,""Agricultural raw materials"",-7.32183,,3.73199,,95.06,"
"2016M03,""Mar. 2016"",IN0001.07,""Minerals, ores and metals"",-2.37844,,6.3192,,101.79,"
"2016M03,""Mar. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",-10.05133,,10.06052,,96.38,"
"2016M03,""Mar. 2016"",IN0001.09,""Precious metals "",3.9902,,3.78669,,106.07,"
"2016M03,""Mar. 2016"",IN0001.10,""Fuels "",-35.1461,,11.78901,,70.36,"
"2016M03,""Mar. 2016"",IN0001.20,""All groups"",-23.56742,,8.65167,,81.63,"
"2016M03,""Mar. 2016"",IN0001.22,""All groups excl. fuels"",-3.99769,,5.29089,,99.9,"
"2016M03,""Mar. 2016"",IN0001.23,""All groups excl. precious metals"",-27.07558,,9.59575,,78.35,"
"2016M03,""Mar. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",-7.48714,,6.04936,,97.12,"
"2016M04,""Apr. 2016"",IN0001.01,""All food "",-3.55098,,1.21157,,99.41,"
"2016M04,""Apr. 2016"",IN0001.02,""Food "",-6.93192,,-0.15281,,98.01,"
"2016M04,""Apr. 2016"",IN0001.03,""Tropical beverages"",-8.59796,,-1.42165,,91.53,"
"2016M04,""Apr. 2016"",IN0001.04,""Vegetable oilseeds and oils "",5.44481,,4.8831,,106.32,"
"2016M04,""Apr. 2016"",IN0001.05,""Tropical beverages and food "",-7.32411,,-0.44399,,96.42,"
"2016M04,""Apr. 2016"",IN0001.06,""Agricultural raw materials"",-1.74805,,5.83842,,100.61,"
"2016M04,""Apr. 2016"",IN0001.07,""Minerals, ores and metals"",-1.78059,,0.79576,,102.6,"
"2016M04,""Apr. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",-7.26326,,1.60822,,97.93,"
"2016M04,""Apr. 2016"",IN0001.09,""Precious metals "",2.64581,,0.21684,,106.3,"
"2016M04,""Apr. 2016"",IN0001.10,""Fuels "",-31.32943,,8.28596,,76.19,"
"2016M04,""Apr. 2016"",IN0001.20,""All groups"",-20.73745,,5.07166,,85.77,"
"2016M04,""Apr. 2016"",IN0001.22,""All groups excl. fuels"",-2.38967,,1.4014,,101.3,"
"2016M04,""Apr. 2016"",IN0001.23,""All groups excl. precious metals"",-23.73208,,5.94767,,83.01,"
"2016M04,""Apr. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",-4.6496,,1.98723,,99.05,"
"2016M05,""May  2016"",IN0001.01,""All food "",2.03016,,4.14445,,103.53,"
"2016M05,""May  2016"",IN0001.02,""Food "",1.29234,,5.56066,,103.46,"
"2016M05,""May  2016"",IN0001.03,""Tropical beverages"",-7.14998,,1.72621,,93.11,"
"2016M05,""May  2016"",IN0001.04,""Vegetable oilseeds and oils "",8.51485,,3.08503,,109.6,"
"2016M05,""May  2016"",IN0001.05,""Tropical beverages and food "",-0.75728,,4.65671,,100.91,"
"2016M05,""May  2016"",IN0001.06,""Agricultural raw materials"",-5.72897,,-1.5406,,99.06,"
"2016M05,""May  2016"",IN0001.07,""Minerals, ores and metals"",-4.9593,,-1.0039,,101.57,"
"2016M05,""May  2016"",IN0001.08,""Minerals, ores and non-precious metals "",-15.63827,,-4.64618,,93.38,"
"2016M05,""May  2016"",IN0001.09,""Precious metals "",4.04429,,1.64628,,108.05,"
"2016M05,""May  2016"",IN0001.10,""Fuels "",-29.31805,,10.05381,,83.85,"
"2016M05,""May  2016"",IN0001.20,""All groups"",-19.91884,,5.8412,,90.78,"
"2016M05,""May  2016"",IN0001.22,""All groups excl. fuels"",-2.68079,,0.70089,,102.01,"
"2016M05,""May  2016"",IN0001.23,""All groups excl. precious metals"",-22.83671,,6.56547,,88.46,"
"2016M05,""May  2016"",IN0001.24,""All groups excl. precious metals and fuels "",-5.67167,,0.2423,,99.29,"
"2016M06,""June 2016"",IN0001.01,""All food "",9.23108,,5.38008,,109.1,"
"2016M06,""June 2016"",IN0001.02,""Food "",11.49964,,5.71235,,109.37,"
"2016M06,""June 2016"",IN0001.03,""Tropical beverages"",-4.00274,,5.34851,,98.09,"
"2016M06,""June 2016"",IN0001.04,""Vegetable oilseeds and oils "",12.96952,,4.82664,,114.89,"
"2016M06,""June 2016"",IN0001.05,""Tropical beverages and food "",7.56888,,5.62878,,106.59,"
"2016M06,""June 2016"",IN0001.06,""Agricultural raw materials"",-6.0241,,-0.7874,,98.28,"
"2016M06,""June 2016"",IN0001.07,""Minerals, ores and metals"",-1.61041,,0.45289,,102.03,"
"2016M06,""June 2016"",IN0001.08,""Minerals, ores and non-precious metals "",-12.3761,,-0.5997,,92.82,"
"2016M06,""June 2016"",IN0001.09,""Precious metals "",7.21993,,1.15687,,109.3,"
"2016M06,""June 2016"",IN0001.10,""Fuels "",-22.78371,,6.05844,,88.93,"
"2016M06,""June 2016"",IN0001.20,""All groups"",-14.14068,,4.34016,,94.72,"
"2016M06,""June 2016"",IN0001.22,""All groups excl. fuels"",1.62014,,2.06842,,104.12,"
"2016M06,""June 2016"",IN0001.23,""All groups excl. precious metals"",-16.76088,,4.87226,,92.77,"
"2016M06,""June 2016"",IN0001.24,""All groups excl. precious metals and fuels "",-0.87642,,2.51788,,101.79,"
"2016M07,""Jul. 2016"",IN0001.01,""All food "",7.22255,,-1.34739,,107.63,"
"2016M07,""Jul. 2016"",IN0001.02,""Food "",9.64037,,-0.48459,,108.84,"
"2016M07,""Jul. 2016"",IN0001.03,""Tropical beverages"",1.0004,,2.92588,,100.96,"
"2016M07,""Jul. 2016"",IN0001.04,""Vegetable oilseeds and oils "",6.57176,,-4.86552,,109.3,"
"2016M07,""Jul. 2016"",IN0001.05,""Tropical beverages and food "",7.50201,,0.29083,,106.9,"
"2016M07,""Jul. 2016"",IN0001.06,""Agricultural raw materials"",0.05973,,2.2792,,100.52,"
"2016M07,""Jul. 2016"",IN0001.07,""Minerals, ores and metals"",12.79753,,7.29197,,109.47,"
"2016M07,""Jul. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",4.96747,,9.50226,,101.64,"
"2016M07,""Jul. 2016"",IN0001.09,""Precious metals "",18.96729,,5.81885,,115.66,"
"2016M07,""Jul. 2016"",IN0001.10,""Fuels "",-20.41295,,-4.6441,,84.8,"
"2016M07,""Jul. 2016"",IN0001.20,""All groups"",-9.51783,,-1.1402,,93.64,"
"2016M07,""Jul. 2016"",IN0001.22,""All groups excl. fuels"",9.56972,,3.69766,,107.97,"
"2016M07,""Jul. 2016"",IN0001.23,""All groups excl. precious metals"",-13.09182,,-2.25288,,90.68,"
"2016M07,""Jul. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",5.41713,,2.66234,,104.5,"
"2016M08,""Aug. 2016"",IN0001.01,""All food "",13.09172,,-0.55747,,107.03,"
"2016M08,""Aug. 2016"",IN0001.02,""Food "",16.45283,,-0.76259,,108.01,"
"2016M08,""Aug. 2016"",IN0001.03,""Tropical beverages"",-0.18089,,-1.6145,,99.33,"
"2016M08,""Aug. 2016"",IN0001.04,""Vegetable oilseeds and oils "",15.26902,,0.35682,,109.69,"
"2016M08,""Aug. 2016"",IN0001.05,""Tropical beverages and food "",12.13854,,-0.96352,,105.87,"
"2016M08,""Aug. 2016"",IN0001.06,""Agricultural raw materials"",3.47657,,0.37803,,100.9,"
"2016M08,""Aug. 2016"",IN0001.07,""Minerals, ores and metals"",16.18327,,0.99571,,110.56,"
"2016M08,""Aug. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",10.43728,,2.12515,,103.8,"
"2016M08,""Aug. 2016"",IN0001.09,""Precious metals "",20.61609,,0.2075,,115.9,"
"2016M08,""Aug. 2016"",IN0001.10,""Fuels "",-7.19758,,1.41509,,86,"
"2016M08,""Aug. 2016"",IN0001.20,""All groups"",0.96113,,0.96113,,94.54,"
"2016M08,""Aug. 2016"",IN0001.22,""All groups excl. fuels"",13.85359,,0.39826,,108.4,"
"2016M08,""Aug. 2016"",IN0001.23,""All groups excl. precious metals"",-1.75758,,1.09175,,91.67,"
"2016M08,""Aug. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",10.76891,,0.49761,,105.02,"
"2016M09,""Sep. 2016"",IN0001.01,""All food "",17.1178,,1.06512,,108.17,"
"2016M09,""Sep. 2016"",IN0001.02,""Food "",20.88894,,1.48134,,109.61,"
"2016M09,""Sep. 2016"",IN0001.03,""Tropical beverages"",6.34854,,2.537,,101.85,"
"2016M09,""Sep. 2016"",IN0001.04,""Vegetable oilseeds and oils "",17.03973,,-0.37378,,109.28,"
"2016M09,""Sep. 2016"",IN0001.05,""Tropical beverages and food "",17.14348,,1.71909,,107.69,"
"2016M09,""Sep. 2016"",IN0001.06,""Agricultural raw materials"",5.80947,,0.72349,,101.63,"
"2016M09,""Sep. 2016"",IN0001.07,""Minerals, ores and metals"",13.1899,,-1.50145,,108.9,"
"2016M09,""Sep. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",6.49771,,-1.62813,,102.11,"
"2016M09,""Sep. 2016"",IN0001.09,""Precious metals "",18.45324,,-1.41501,,114.26,"
"2016M09,""Sep. 2016"",IN0001.10,""Fuels "",-4.82322,,1.4186,,87.22,"
"2016M09,""Sep. 2016"",IN0001.20,""All groups"",2.42274,,0.6135,,95.12,"
"2016M09,""Sep. 2016"",IN0001.22,""All groups excl. fuels"",13.78874,,-0.42435,,107.94,"
"2016M09,""Sep. 2016"",IN0001.23,""All groups excl. precious metals"",0.18402,,0.95997,,92.55,"
"2016M09,""Sep. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",11.6541,,0.07618,,105.1,"
"2016M10,""Oct. 2016"",IN0001.01,""All food "",13.6135,,0.22187,,108.41,"
"2016M10,""Oct. 2016"",IN0001.02,""Food "",18.12174,,1.09479,,110.81,"
"2016M10,""Oct. 2016"",IN0001.03,""Tropical beverages"",3.95819,,0.56946,,102.43,"
"2016M10,""Oct. 2016"",IN0001.04,""Vegetable oilseeds and oils "",11.56836,,-1.50988,,107.63,"
"2016M10,""Oct. 2016"",IN0001.05,""Tropical beverages and food "",14.50985,,0.98431,,108.75,"
"2016M10,""Oct. 2016"",IN0001.06,""Agricultural raw materials"",7.18975,,1.22011,,102.87,"
"2016M10,""Oct. 2016"",IN0001.07,""Minerals, ores and metals"",11.38211,,-0.61524,,108.23,"
"2016M10,""Oct. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",14.60483,,5.51366,,107.74,"
"2016M10,""Oct. 2016"",IN0001.09,""Precious metals "",9.0006,,-4.92736,,108.63,"
"2016M10,""Oct. 2016"",IN0001.10,""Fuels "",4.18314,,8.79385,,94.89,"
"2016M10,""Oct. 2016"",IN0001.20,""All groups"",7.17277,,4.93061,,99.81,"
"2016M10,""Oct. 2016"",IN0001.22,""All groups excl. fuels"",11.74702,,-0.14823,,107.78,"
"2016M10,""Oct. 2016"",IN0001.23,""All groups excl. precious metals"",6.90515,,6.55862,,98.62,"
"2016M10,""Oct. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",13.04211,,2.17888,,107.39,"
"2016M11,""Nov. 2016"",IN0001.01,""All food "",13.59029,,-0.77484,,107.57,"
"2016M11,""Nov. 2016"",IN0001.02,""Food "",14.30991,,-2.53587,,108,"
"2016M11,""Nov. 2016"",IN0001.03,""Tropical beverages"",8.10448,,2.22591,,104.71,"
"2016M11,""Nov. 2016"",IN0001.04,""Vegetable oilseeds and oils "",15.55508,,0.77116,,108.46,"
"2016M11,""Nov. 2016"",IN0001.05,""Tropical beverages and food "",12.7485,,-1.43448,,107.19,"
"2016M11,""Nov. 2016"",IN0001.06,""Agricultural raw materials"",11.96371,,1.98309,,104.91,"
"2016M11,""Nov. 2016"",IN0001.07,""Minerals, ores and metals"",26.33041,,5.06329,,113.71,"
"2016M11,""Nov. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",43.02622,,14.40505,,123.26,"
"2016M11,""Nov. 2016"",IN0001.09,""Precious metals "",14.11221,,-2.26457,,106.17,"
"2016M11,""Nov. 2016"",IN0001.10,""Fuels "",6.5988,,-6.19665,,89.01,"
"2016M11,""Nov. 2016"",IN0001.20,""All groups"",12.16279,,-2.5248,,97.29,"
"2016M11,""Nov. 2016"",IN0001.22,""All groups excl. fuels"",20.3587,,2.73706,,110.73,"
"2016M11,""Nov. 2016"",IN0001.23,""All groups excl. precious metals"",11.87427,,-2.55526,,96.1,"
"2016M11,""Nov. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",23.21643,,5.01909,,112.78,"
"2016M12,""Dec. 2016"",IN0001.01,""All food "",12.19718,,-0.97611,,106.52,"
"2016M12,""Dec. 2016"",IN0001.02,""Food "",12.09233,,-1.98148,,105.86,"
"2016M12,""Dec. 2016"",IN0001.03,""Tropical beverages"",-1.09765,,-8.78617,,95.51,"
"2016M12,""Dec. 2016"",IN0001.04,""Vegetable oilseeds and oils "",20.09907,,5.06177,,113.95,"
"2016M12,""Dec. 2016"",IN0001.05,""Tropical beverages and food "",8.78172,,-3.61974,,103.31,"
"2016M12,""Dec. 2016"",IN0001.06,""Agricultural raw materials"",16.05229,,3.23134,,108.3,"
"2016M12,""Dec. 2016"",IN0001.07,""Minerals, ores and metals"",28.09246,,-1.55659,,111.94,"
"2016M12,""Dec. 2016"",IN0001.08,""Minerals, ores and non-precious metals "",55.59742,,3.85364,,128.01,"
"2016M12,""Dec. 2016"",IN0001.09,""Precious metals "",8.54205,,-6.52727,,99.24,"
"2016M12,""Dec. 2016"",IN0001.10,""Fuels "",46.41015,,17.98674,,105.02,"
"2016M12,""Dec. 2016"",IN0001.20,""All groups"",35.33958,,9.78518,,106.81,"
"2016M12,""Dec. 2016"",IN0001.22,""All groups excl. fuels"",21.09504,,-0.93019,,109.7,"
"2016M12,""Dec. 2016"",IN0001.23,""All groups excl. precious metals"",39.59089,,12.19563,,107.82,"
"2016M12,""Dec. 2016"",IN0001.24,""All groups excl. precious metals and fuels "",26.85144,,1.45416,,114.42,"
"2017M01,""Jan. 2017"",IN0001.01,""All food "",17.04922,,2.92903,,109.64,"
"2017M01,""Jan. 2017"",IN0001.02,""Food "",17.72732,,4.32647,,110.44,"
"2017M01,""Jan. 2017"",IN0001.03,""Tropical beverages"",11.28336,,5.22458,,100.5,"
"2017M01,""Jan. 2017"",IN0001.04,""Vegetable oilseeds and oils "",18.99916,,-0.45634,,113.43,"
"2017M01,""Jan. 2017"",IN0001.05,""Tropical beverages and food "",16.18074,,4.53006,,107.99,"
"2017M01,""Jan. 2017"",IN0001.06,""Agricultural raw materials"",23.9547,,5.11542,,113.84,"
"2017M01,""Jan. 2017"",IN0001.07,""Minerals, ores and metals"",29.09665,,2.26014,,114.47,"
"2017M01,""Jan. 2017"",IN0001.08,""Minerals, ores and non-precious metals "",56.99721,,1.04679,,129.35,"
"2017M01,""Jan. 2017"",IN0001.09,""Precious metals "",9.67535,,3.4865,,102.7,"
"2017M01,""Jan. 2017"",IN0001.10,""Fuels "",74.74168,,1.44734,,106.54,"
"2017M01,""Jan. 2017"",IN0001.20,""All groups"",50.58075,,1.95675,,108.9,"
"2017M01,""Jan. 2017"",IN0001.22,""All groups excl. fuels"",24.27516,,2.76208,,112.73,"
"2017M01,""Jan. 2017"",IN0001.23,""All groups excl. precious metals"",57.99856,,1.77147,,109.73,"
"2017M01,""Jan. 2017"",IN0001.24,""All groups excl. precious metals and fuels "",31.14094,,2.4646,,117.24,"
"2017M02,""Feb. 2017"",IN0001.01,""All food "",14.36441,,-1.53229,,107.96,"
"2017M02,""Feb. 2017"",IN0001.02,""Food "",17.53357,,-0.15393,,110.27,"
"2017M02,""Feb. 2017"",IN0001.03,""Tropical beverages"",11.04288,,-1.04478,,99.45,"
"2017M02,""Feb. 2017"",IN0001.04,""Vegetable oilseeds and oils "",10.83945,,-4.08181,,108.8,"
"2017M02,""Feb. 2017"",IN0001.05,""Tropical beverages and food "",15.98577,,-0.36114,,107.6,"
"2017M02,""Feb. 2017"",IN0001.06,""Agricultural raw materials"",26.13488,,1.53725,,115.59,"
"2017M02,""Feb. 2017"",IN0001.07,""Minerals, ores and metals"",23.91895,,3.64288,,118.64,"
"2017M02,""Feb. 2017"",IN0001.08,""Minerals, ores and non-precious metals "",52.9976,,3.57944,,133.98,"
"2017M02,""Feb. 2017"",IN0001.09,""Precious metals "",4.22701,,3.71957,,106.52,"
"2017M02,""Feb. 2017"",IN0001.10,""Fuels "",67.38163,,-1.11695,,105.35,"
"2017M02,""Feb. 2017"",IN0001.20,""All groups"",44.93545,,-0.00918,,108.89,"
"2017M02,""Feb. 2017"",IN0001.22,""All groups excl. fuels"",20.81577,,1.68544,,114.63,"
"2017M02,""Feb. 2017"",IN0001.23,""All groups excl. precious metals"",52.76262,,-0.47389,,109.21,"
"2017M02,""Feb. 2017"",IN0001.24,""All groups excl. precious metals and fuels "",29.16576,,0.8956,,118.29,"
"2017M03,""Mar. 2017"",IN0001.01,""All food "",5.84402,,-3.70508,,103.96,"
"2017M03,""Mar. 2017"",IN0001.02,""Food "",7.96659,,-3.89045,,105.98,"
"2017M03,""Mar. 2017"",IN0001.03,""Tropical beverages"",4.04954,,-2.85571,,96.61,"
"2017M03,""Mar. 2017"",IN0001.04,""Vegetable oilseeds and oils "",3.21594,,-3.83272,,104.63,"
"2017M03,""Mar. 2017"",IN0001.05,""Tropical beverages and food "",7.04182,,-3.65242,,103.67,"
"2017M03,""Mar. 2017"",IN0001.06,""Agricultural raw materials"",17.74669,,-3.16636,,111.93,"
"2017M03,""Mar. 2017"",IN0001.07,""Minerals, ores and metals"",15.61057,,-0.80917,,117.68,"
"2017M03,""Mar. 2017"",IN0001.08,""Minerals, ores and non-precious metals "",37.52853,,-1.06732,,132.55,"
"2017M03,""Mar. 2017"",IN0001.09,""Precious metals "",-0.13199,,-0.55389,,105.93,"
"2017M03,""Mar. 2017"",IN0001.10,""Fuels "",40.88971,,-5.90413,,99.13,"
"2017M03,""Mar. 2017"",IN0001.20,""All groups"",27.62465,,-4.32547,,104.18,"
"2017M03,""Mar. 2017"",IN0001.22,""All groups excl. fuels"",12.47247,,-1.98028,,112.36,"
"2017M03,""Mar. 2017"",IN0001.23,""All groups excl. precious metals"",32.66114,,-4.82557,,103.94,"
"2017M03,""Mar. 2017"",IN0001.24,""All groups excl. precious metals and fuels "",18.66763,,-2.56996,,115.25,"
"2017M04,""Apr. 2017"",IN0001.01,""All food "",2.56513,,-1.92382,,101.96,"
"2017M04,""Apr. 2017"",IN0001.02,""Food "",5.42802,,-2.50047,,103.33,"
"2017M04,""Apr. 2017"",IN0001.03,""Tropical beverages"",2.98263,,-2.43246,,94.26,"
"2017M04,""Apr. 2017"",IN0001.04,""Vegetable oilseeds and oils "",-2.23853,,-0.65947,,103.94,"
"2017M04,""Apr. 2017"",IN0001.05,""Tropical beverages and food "",4.85376,,-2.47902,,101.1,"
"2017M04,""Apr. 2017"",IN0001.06,""Agricultural raw materials"",5.34738,,-5.30689,,105.99,"
"2017M04,""Apr. 2017"",IN0001.07,""Minerals, ores and metals"",11.85185,,-2.48131,,114.76,"
"2017M04,""Apr. 2017"",IN0001.08,""Minerals, ores and non-precious metals "",24.94639,,-7.68767,,122.36,"
"2017M04,""Apr. 2017"",IN0001.09,""Precious metals "",2.3048,,2.66214,,108.75,"
"2017M04,""Apr. 2017"",IN0001.10,""Fuels "",33.33771,,2.48159,,101.59,"
"2017M04,""Apr. 2017"",IN0001.20,""All groups"",21.9424,,0.39355,,104.59,"
"2017M04,""Apr. 2017"",IN0001.22,""All groups excl. fuels"",8.05528,,-2.58099,,109.46,"
"2017M04,""Apr. 2017"",IN0001.23,""All groups excl. precious metals"",25.3343,,0.09621,,104.04,"
"2017M04,""Apr. 2017"",IN0001.24,""All groups excl. precious metals and fuels "",10.83291,,-4.7462,,109.78,"
"2017M05,""May  2017"",IN0001.01,""All food "",-0.02898,,1.5104,,103.5,"
