Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
"2018A00,""2018"",2018,A,""Annual"",132,""Cabo Verde"",00,""All ships"",4196,"
"2018A00,""2018"",2018,A,""Annual"",132,""Cabo Verde"",01,""Passenger ships"",2878,"
"2018A00,""2018"",2018,A,""Annual"",132,""Cabo Verde"",02,""Liquid bulk carriers"",548,"
"2018A00,""2018"",2018,A,""Annual"",132,""Cabo Verde"",03,""Container ships"",338,"
"2018A00,""2018"",2018,A,""Annual"",132,""Cabo Verde"",04,""Dry breakbulk carriers"",263,"
"2018A00,""2018"",2018,A,""Annual"",132,""Cabo Verde"",05,""Dry bulk carriers"",158,"
"2018A00,""2018"",2018,A,""Annual"",132,""Cabo Verde"",07,""Liquefied petroleum gas carriers"",11,"
"2018A00,""2018"",2018,A,""Annual"",136,""Cayman Islands"",00,""All ships"",873,"
"2018A00,""2018"",2018,A,""Annual"",136,""Cayman Islands"",01,""Passenger ships"",644,"
"2018A00,""2018"",2018,A,""Annual"",136,""Cayman Islands"",02,""Liquid bulk carriers"",51,"
"2018A00,""2018"",2018,A,""Annual"",136,""Cayman Islands"",04,""Dry breakbulk carriers"",178,"
"2018A00,""2018"",2018,A,""Annual"",144,""Sri Lanka"",00,""All ships"",5862,"
"2018A00,""2018"",2018,A,""Annual"",144,""Sri Lanka"",01,""Passenger ships"",107,"
"2018A00,""2018"",2018,A,""Annual"",144,""Sri Lanka"",02,""Liquid bulk carriers"",986,"
"2018A00,""2018"",2018,A,""Annual"",144,""Sri Lanka"",03,""Container ships"",3736,"
"2018A00,""2018"",2018,A,""Annual"",144,""Sri Lanka"",04,""Dry breakbulk carriers"",307,"
"2018A00,""2018"",2018,A,""Annual"",144,""Sri Lanka"",05,""Dry bulk carriers"",338,"
"2018A00,""2018"",2018,A,""Annual"",144,""Sri Lanka"",06,""Roll-on/ roll-off ships"",251,"
"2018A00,""2018"",2018,A,""Annual"",144,""Sri Lanka"",07,""Liquefied petroleum gas carriers"",137,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",00,""All ships"",17608,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",01,""Passenger ships"",9227,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",02,""Liquid bulk carriers"",2069,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",03,""Container ships"",2238,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",04,""Dry breakbulk carriers"",1426,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",05,""Dry bulk carriers"",1769,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",06,""Roll-on/ roll-off ships"",745,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",07,""Liquefied petroleum gas carriers"",79,"
"2018A00,""2018"",2018,A,""Annual"",152,""Chile"",08,""Liquefied natural gas carriers"",55,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",00,""All ships"",240385,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",01,""Passenger ships"",34937,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",02,""Liquid bulk carriers"",35842,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",03,""Container ships"",71535,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",04,""Dry breakbulk carriers"",28805,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",05,""Dry bulk carriers"",54901,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",06,""Roll-on/ roll-off ships"",6610,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",07,""Liquefied petroleum gas carriers"",7061,"
"2018A00,""2018"",2018,A,""Annual"",156,""China"",08,""Liquefied natural gas carriers"",694,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",00,""All ships"",32101,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",01,""Passenger ships"",1372,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",02,""Liquid bulk carriers"",4975,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",03,""Container ships"",15616,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",04,""Dry breakbulk carriers"",4667,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",05,""Dry bulk carriers"",4219,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",06,""Roll-on/ roll-off ships"",423,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",07,""Liquefied petroleum gas carriers"",551,"
"2018A00,""2018"",2018,A,""Annual"",158,""China, Taiwan Province of"",08,""Liquefied natural gas carriers"",278,"
"2018A00,""2018"",2018,A,""Annual"",162,""Christmas Island"",00,""All ships"",77,"
"2018A00,""2018"",2018,A,""Annual"",162,""Christmas Island"",04,""Dry breakbulk carriers"",77,"
"2018A00,""2018"",2018,A,""Annual"",170,""Colombia"",00,""All ships"",8714,"
"2018A00,""2018"",2018,A,""Annual"",170,""Colombia"",01,""Passenger ships"",244,"
"2018A00,""2018"",2018,A,""Annual"",170,""Colombia"",02,""Liquid bulk carriers"",1137,"
"2018A00,""2018"",2018,A,""Annual"",170,""Colombia"",03,""Container ships"",3689,"
"2018A00,""2018"",2018,A,""Annual"",170,""Colombia"",04,""Dry breakbulk carriers"",1132,"
"2018A00,""2018"",2018,A,""Annual"",170,""Colombia"",05,""Dry bulk carriers"",1850,"
"2018A00,""2018"",2018,A,""Annual"",170,""Colombia"",06,""Roll-on/ roll-off ships"",472,"
"2018A00,""2018"",2018,A,""Annual"",170,""Colombia"",07,""Liquefied petroleum gas carriers"",190,"
"2018A00,""2018"",2018,A,""Annual"",174,""Comoros"",00,""All ships"",149,"
"2018A00,""2018"",2018,A,""Annual"",174,""Comoros"",04,""Dry breakbulk carriers"",149,"
"2018A00,""2018"",2018,A,""Annual"",175,""Mayotte"",00,""All ships"",135,"
"2018A00,""2018"",2018,A,""Annual"",175,""Mayotte"",03,""Container ships"",61,"
"2018A00,""2018"",2018,A,""Annual"",175,""Mayotte"",04,""Dry breakbulk carriers"",74,"
"2018A00,""2018"",2018,A,""Annual"",178,""Congo"",00,""All ships"",933,"
"2018A00,""2018"",2018,A,""Annual"",178,""Congo"",02,""Liquid bulk carriers"",36,"
"2018A00,""2018"",2018,A,""Annual"",178,""Congo"",03,""Container ships"",392,"
"2018A00,""2018"",2018,A,""Annual"",178,""Congo"",04,""Dry breakbulk carriers"",395,"
"2018A00,""2018"",2018,A,""Annual"",178,""Congo"",05,""Dry bulk carriers"",78,"
"2018A00,""2018"",2018,A,""Annual"",178,""Congo"",06,""Roll-on/ roll-off ships"",32,"
"2018A00,""2018"",2018,A,""Annual"",180,""Congo, Dem. Rep. of the"",00,""All ships"",267,"
"2018A00,""2018"",2018,A,""Annual"",180,""Congo, Dem. Rep. of the"",04,""Dry breakbulk carriers"",217,"
"2018A00,""2018"",2018,A,""Annual"",180,""Congo, Dem. Rep. of the"",05,""Dry bulk carriers"",50,"
"2018A00,""2018"",2018,A,""Annual"",188,""Costa Rica"",00,""All ships"",2415,"
"2018A00,""2018"",2018,A,""Annual"",188,""Costa Rica"",01,""Passenger ships"",238,"
"2018A00,""2018"",2018,A,""Annual"",188,""Costa Rica"",02,""Liquid bulk carriers"",132,"
"2018A00,""2018"",2018,A,""Annual"",188,""Costa Rica"",03,""Container ships"",1158,"
"2018A00,""2018"",2018,A,""Annual"",188,""Costa Rica"",04,""Dry breakbulk carriers"",505,"
"2018A00,""2018"",2018,A,""Annual"",188,""Costa Rica"",05,""Dry bulk carriers"",192,"
"2018A00,""2018"",2018,A,""Annual"",188,""Costa Rica"",06,""Roll-on/ roll-off ships"",169,"
"2018A00,""2018"",2018,A,""Annual"",188,""Costa Rica"",07,""Liquefied petroleum gas carriers"",21,"
"2018A00,""2018"",2018,A,""Annual"",1900,""Other territories"",00,""All ships"",12,"
"2018A00,""2018"",2018,A,""Annual"",1900,""Other territories"",01,""Passenger ships"",12,"
"2018A00,""2018"",2018,A,""Annual"",191,""Croatia"",00,""All ships"",68378,"
"2018A00,""2018"",2018,A,""Annual"",191,""Croatia"",01,""Passenger ships"",66285,"
"2018A00,""2018"",2018,A,""Annual"",191,""Croatia"",02,""Liquid bulk carriers"",572,"
"2018A00,""2018"",2018,A,""Annual"",191,""Croatia"",03,""Container ships"",394,"
"2018A00,""2018"",2018,A,""Annual"",191,""Croatia"",04,""Dry breakbulk carriers"",765,"
"2018A00,""2018"",2018,A,""Annual"",191,""Croatia"",05,""Dry bulk carriers"",362,"
"2018A00,""2018"",2018,A,""Annual"",192,""Cuba"",00,""All ships"",1735,"
"2018A00,""2018"",2018,A,""Annual"",192,""Cuba"",01,""Passenger ships"",280,"
"2018A00,""2018"",2018,A,""Annual"",192,""Cuba"",02,""Liquid bulk carriers"",395,"
"2018A00,""2018"",2018,A,""Annual"",192,""Cuba"",03,""Container ships"",222,"
"2018A00,""2018"",2018,A,""Annual"",192,""Cuba"",04,""Dry breakbulk carriers"",512,"
"2018A00,""2018"",2018,A,""Annual"",192,""Cuba"",05,""Dry bulk carriers"",272,"
"2018A00,""2018"",2018,A,""Annual"",192,""Cuba"",07,""Liquefied petroleum gas carriers"",54,"
"2018A00,""2018"",2018,A,""Annual"",196,""Cyprus"",00,""All ships"",4594,"
"2018A00,""2018"",2018,A,""Annual"",196,""Cyprus"",01,""Passenger ships"",466,"
"2018A00,""2018"",2018,A,""Annual"",196,""Cyprus"",02,""Liquid bulk carriers"",909,"
"2018A00,""2018"",2018,A,""Annual"",196,""Cyprus"",03,""Container ships"",722,"
"2018A00,""2018"",2018,A,""Annual"",196,""Cyprus"",04,""Dry breakbulk carriers"",1393,"
"2018A00,""2018"",2018,A,""Annual"",196,""Cyprus"",05,""Dry bulk carriers"",122,"
"2018A00,""2018"",2018,A,""Annual"",196,""Cyprus"",06,""Roll-on/ roll-off ships"",982,"
"2018A00,""2018"",2018,A,""Annual"",204,""Benin"",00,""All ships"",1048,"
"2018A00,""2018"",2018,A,""Annual"",204,""Benin"",02,""Liquid bulk carriers"",97,"
"2018A00,""2018"",2018,A,""Annual"",204,""Benin"",03,""Container ships"",485,"
"2018A00,""2018"",2018,A,""Annual"",204,""Benin"",04,""Dry breakbulk carriers"",120,"
"2018A00,""2018"",2018,A,""Annual"",204,""Benin"",05,""Dry bulk carriers"",110,"
"2018A00,""2018"",2018,A,""Annual"",204,""Benin"",06,""Roll-on/ roll-off ships"",192,"
"2018A00,""2018"",2018,A,""Annual"",204,""Benin"",07,""Liquefied petroleum gas carriers"",44,"
"2018A00,""2018"",2018,A,""Annual"",208,""Denmark"",00,""All ships"",113642,"
"2018A00,""2018"",2018,A,""Annual"",208,""Denmark"",01,""Passenger ships"",99434,"
"2018A00,""2018"",2018,A,""Annual"",208,""Denmark"",02,""Liquid bulk carriers"",2840,"
"2018A00,""2018"",2018,A,""Annual"",208,""Denmark"",03,""Container ships"",1171,"
"2018A00,""2018"",2018,A,""Annual"",208,""Denmark"",04,""Dry breakbulk carriers"",8151,"
"2018A00,""2018"",2018,A,""Annual"",208,""Denmark"",05,""Dry bulk carriers"",783,"
"2018A00,""2018"",2018,A,""Annual"",208,""Denmark"",06,""Roll-on/ roll-off ships"",1185,"
"2018A00,""2018"",2018,A,""Annual"",208,""Denmark"",07,""Liquefied petroleum gas carriers"",78,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",00,""All ships"",347061,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",01,""Passenger ships"",124510,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",02,""Liquid bulk carriers"",49643,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",03,""Container ships"",47862,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",04,""Dry breakbulk carriers"",31715,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",05,""Dry bulk carriers"",46311,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",06,""Roll-on/ roll-off ships"",37186,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",07,""Liquefied petroleum gas carriers"",6758,"
"2018A00,""2018"",2018,A,""Annual"",2101,""Developed economies: Asia and Oceania"",08,""Liquefied natural gas carriers"",3076,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",00,""All ships"",1010243,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",01,""Passenger ships"",305063,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",02,""Liquid bulk carriers"",184957,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",03,""Container ships"",228526,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",04,""Dry breakbulk carriers"",122758,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",05,""Dry bulk carriers"",109520,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",06,""Roll-on/ roll-off ships"",34473,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",07,""Liquefied petroleum gas carriers"",20801,"
"2018A00,""2018"",2018,A,""Annual"",2102,""Developing economies: Asia and Oceania"",08,""Liquefied natural gas carriers"",4145,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",00,""All ships"",36556,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",01,""Passenger ships"",3725,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",02,""Liquid bulk carriers"",6398,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",03,""Container ships"",10149,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",04,""Dry breakbulk carriers"",7297,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",05,""Dry bulk carriers"",5530,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",06,""Roll-on/ roll-off ships"",2348,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",07,""Liquefied petroleum gas carriers"",691,"
"2018A00,""2018"",2018,A,""Annual"",2116,""Sub-Saharan Africa excluding South Africa"",08,""Liquefied natural gas carriers"",418,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",00,""All ships"",84830,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",01,""Passenger ships"",19720,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",02,""Liquid bulk carriers"",11040,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",03,""Container ships"",19561,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",04,""Dry breakbulk carriers"",15370,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",05,""Dry bulk carriers"",10089,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",06,""Roll-on/ roll-off ships"",6651,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",07,""Liquefied petroleum gas carriers"",1818,"
"2018A00,""2018"",2018,A,""Annual"",2117,""Africa excluding South Africa"",08,""Liquefied natural gas carriers"",581,"
"2018A00,""2018"",2018,A,""Annual"",212,""Dominica"",00,""All ships"",272,"
"2018A00,""2018"",2018,A,""Annual"",212,""Dominica"",01,""Passenger ships"",87,"
"2018A00,""2018"",2018,A,""Annual"",212,""Dominica"",03,""Container ships"",27,"
"2018A00,""2018"",2018,A,""Annual"",212,""Dominica"",04,""Dry breakbulk carriers"",108,"
"2018A00,""2018"",2018,A,""Annual"",212,""Dominica"",06,""Roll-on/ roll-off ships"",50,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",00,""All ships"",4144,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",01,""Passenger ships"",491,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",02,""Liquid bulk carriers"",402,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",03,""Container ships"",1797,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",04,""Dry breakbulk carriers"",860,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",05,""Dry bulk carriers"",318,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",06,""Roll-on/ roll-off ships"",174,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",07,""Liquefied petroleum gas carriers"",90,"
"2018A00,""2018"",2018,A,""Annual"",214,""Dominican Republic"",08,""Liquefied natural gas carriers"",12,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",00,""All ships"",1027030,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",01,""Passenger ships"",327687,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",02,""Liquid bulk carriers"",196093,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",03,""Container ships"",215987,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",04,""Dry breakbulk carriers"",128759,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",05,""Dry bulk carriers"",91629,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",06,""Roll-on/ roll-off ships"",43107,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",07,""Liquefied petroleum gas carriers"",19266,"
"2018A00,""2018"",2018,A,""Annual"",2160,""Developing economies excluding China"",08,""Liquefied natural gas carriers"",4502,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",00,""All ships"",1244405,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",01,""Passenger ships"",361613,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",02,""Liquid bulk carriers"",228407,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",03,""Container ships"",279800,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",04,""Dry breakbulk carriers"",152731,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",05,""Dry bulk carriers"",142784,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",06,""Roll-on/ roll-off ships"",47990,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",07,""Liquefied petroleum gas carriers"",25943,"
"2018A00,""2018"",2018,A,""Annual"",2161,""Developing economies excluding LDCs"",08,""Liquefied natural gas carriers"",5137,"
"2018A00,""2018"",2018,A,""Annual"",218,""Ecuador"",00,""All ships"",4476,"
"2018A00,""2018"",2018,A,""Annual"",218,""Ecuador"",01,""Passenger ships"",467,"
"2018A00,""2018"",2018,A,""Annual"",218,""Ecuador"",02,""Liquid bulk carriers"",1493,"
"2018A00,""2018"",2018,A,""Annual"",218,""Ecuador"",03,""Container ships"",1366,"
"2018A00,""2018"",2018,A,""Annual"",218,""Ecuador"",04,""Dry breakbulk carriers"",682,"
"2018A00,""2018"",2018,A,""Annual"",218,""Ecuador"",05,""Dry bulk carriers"",266,"
"2018A00,""2018"",2018,A,""Annual"",218,""Ecuador"",06,""Roll-on/ roll-off ships"",172,"
"2018A00,""2018"",2018,A,""Annual"",218,""Ecuador"",07,""Liquefied petroleum gas carriers"",30,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",00,""All ships"",1273926,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",01,""Passenger ships"",363697,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",02,""Liquid bulk carriers"",234561,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",03,""Container ships"",287796,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",04,""Dry breakbulk carriers"",159493,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",05,""Dry bulk carriers"",146643,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",06,""Roll-on/ roll-off ships"",50201,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",07,""Liquefied petroleum gas carriers"",26339,"
"2018A00,""2018"",2018,A,""Annual"",2200,""M49 developing regions"",08,""Liquefied natural gas carriers"",5196,"
"2018A00,""2018"",2018,A,""Annual"",2205,""M49 developed regions"",00,""All ships"",2838929,"
"2018A00,""2018"",2018,A,""Annual"",2205,""M49 developed regions"",01,""Passenger ships"",1863698,"
"2018A00,""2018"",2018,A,""Annual"",2205,""M49 developed regions"",02,""Liquid bulk carriers"",259559,"
"2018A00,""2018"",2018,A,""Annual"",2205,""M49 developed regions"",03,""Container ships"",166220,"
"2018A00,""2018"",2018,A,""Annual"",2205,""M49 developed regions"",04,""Dry breakbulk carriers"",270774,"
