Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days) ,Median time in port (days)  Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote
"2020A00,""2020"",2020,A,""Annual"",450,""Madagascar"",04,""Dry breakbulk carriers"",1.7285,,14,,6303,,23224,,8822,,37787,,,,,"
"2020A00,""2020"",2020,A,""Annual"",450,""Madagascar"",05,""Dry bulk carriers"",5.9458,,8,,29640,,38227,,51083,,66721,,,,,"
"2020A00,""2020"",2020,A,""Annual"",450,""Madagascar"",06,""Roll-on/ roll-off ships"",,,13,,57009,,76420,,18795,,27564,,,,,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",00,""All ships"",0.9993,,14,,28611,,236583,,32706,,441561,,3706,,23756,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",01,""Passenger ships"",,,18,,15075,,168666,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",02,""Liquid bulk carriers"",1.1604,,13,,20501,,234006,,35549,,441561,,,,,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",03,""Container ships"",0.8,,14,,40252,,236583,,,,,,3706,,23756,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",04,""Dry breakbulk carriers"",1.6222,,16,,6974,,91649,,9815,,101496,,,,,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",05,""Dry bulk carriers"",3.4267,,12,,31876,,204014,,57154,,404389,,,,,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",06,""Roll-on/ roll-off ships"",,,18,,43186,,72408,,15055,,28092,,,,,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",07,""Liquefied petroleum gas carriers"",0.9622,,12,,5686,,48827,,6307,,58690,,,,,"
"2020A00,""2020"",2020,A,""Annual"",458,""Malaysia"",08,""Liquefied natural gas carriers"",1.0174,,16,,88216,,133948,,67813,,96355,,,,,"
"2020A00,""2020"",2020,A,""Annual"",462,""Maldives"",00,""All ships"",1.6677,,21,,10112,,56204,,11093,,105528,,1541,,2700,"
"2020A00,""2020"",2020,A,""Annual"",462,""Maldives"",02,""Liquid bulk carriers"",1.2458,,19,,8561,,56204,,13179,,105528,,,,,"
"2020A00,""2020"",2020,A,""Annual"",462,""Maldives"",03,""Container ships"",2.9806,,17,,17106,,30047,,,,,,1541,,2700,"
"2020A00,""2020"",2020,A,""Annual"",462,""Maldives"",04,""Dry breakbulk carriers"",2.8694,,26,,5112,,22064,,7082,,33477,,,,,"
"2020A00,""2020"",2020,A,""Annual"",462,""Maldives"",05,""Dry bulk carriers"",2.9167,,20,,10851,,16498,,17584,,27321,,,,,"
"2020A00,""2020"",2020,A,""Annual"",470,""Malta"",00,""All ships"",0.8163,,20,,7820,,236583,,7991,,164551,,4392,,23000,"
"2020A00,""2020"",2020,A,""Annual"",470,""Malta"",01,""Passenger ships"",,,19,,5251,,177000,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",470,""Malta"",02,""Liquid bulk carriers"",0.5813,,29,,5270,,84598,,8401,,164551,,,,,"
"2020A00,""2020"",2020,A,""Annual"",470,""Malta"",03,""Container ships"",0.9667,,13,,49512,,236583,,,,,,4392,,23000,"
"2020A00,""2020"",2020,A,""Annual"",470,""Malta"",04,""Dry breakbulk carriers"",1.0271,,26,,3891,,31021,,5181,,88272,,,,,"
"2020A00,""2020"",2020,A,""Annual"",470,""Malta"",05,""Dry bulk carriers"",1.4361,,36,,4191,,44047,,6509,,81708,,,,,"
"2020A00,""2020"",2020,A,""Annual"",470,""Malta"",06,""Roll-on/ roll-off ships"",,,8,,33868,,76420,,11374,,27564,,,,,"
"2020A00,""2020"",2020,A,""Annual"",474,""Martinique"",00,""All ships"",0.6187,,15,,27873,,155873,,11157,,114720,,3500,,6900,"
"2020A00,""2020"",2020,A,""Annual"",474,""Martinique"",01,""Passenger ships"",,,14,,82955,,155873,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",474,""Martinique"",02,""Liquid bulk carriers"",1.0611,,11,,8523,,63502,,13788,,114720,,,,,"
"2020A00,""2020"",2020,A,""Annual"",474,""Martinique"",03,""Container ships"",0.6531,,9,,36411,,71112,,,,,,3500,,6900,"
"2020A00,""2020"",2020,A,""Annual"",474,""Martinique"",04,""Dry breakbulk carriers"",0.4771,,20,,8817,,24140,,10690,,37724,,,,,"
"2020A00,""2020"",2020,A,""Annual"",474,""Martinique"",06,""Roll-on/ roll-off ships"",,,24,,19524,,61854,,7958,,22657,,,,,"
"2020A00,""2020"",2020,A,""Annual"",478,""Mauritania"",00,""All ships"",2.2556,,13,,22978,,94970,,47787,,183194,,1438,,5514,"
"2020A00,""2020"",2020,A,""Annual"",478,""Mauritania"",02,""Liquid bulk carriers"",2.0014,,13,,13203,,30241,,20764,,50922,,,,,"
"2020A00,""2020"",2020,A,""Annual"",478,""Mauritania"",03,""Container ships"",2.1486,,14,,15623,,66289,,,,,,1438,,5514,"
"2020A00,""2020"",2020,A,""Annual"",478,""Mauritania"",04,""Dry breakbulk carriers"",2.0465,,16,,6935,,31164,,9356,,47852,,,,,"
"2020A00,""2020"",2020,A,""Annual"",478,""Mauritania"",05,""Dry bulk carriers"",4.0462,,10,,52211,,94970,,97252,,183194,,,,,"
"2020A00,""2020"",2020,A,""Annual"",478,""Mauritania"",07,""Liquefied petroleum gas carriers"",2.341,,13,,6846,,7222,,8416,,9127,,,,,"
"2020A00,""2020"",2020,A,""Annual"",480,""Mauritius"",00,""All ships"",1.3042,,14,,30446,,153115,,15568,,75013,,4635,,15000,"
"2020A00,""2020"",2020,A,""Annual"",480,""Mauritius"",01,""Passenger ships"",,,22,,44962,,92409,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",480,""Mauritius"",02,""Liquid bulk carriers"",0.625,,10,,7993,,42826,,12580,,75013,,,,,"
"2020A00,""2020"",2020,A,""Annual"",480,""Mauritius"",03,""Container ships"",1.3212,,17,,51923,,153115,,,,,,4635,,15000,"
"2020A00,""2020"",2020,A,""Annual"",480,""Mauritius"",04,""Dry breakbulk carriers"",3.4708,,20,,5173,,21483,,7012,,33132,,,,,"
"2020A00,""2020"",2020,A,""Annual"",480,""Mauritius"",05,""Dry bulk carriers"",5.6563,,9,,28878,,38453,,50155,,66535,,,,,"
"2020A00,""2020"",2020,A,""Annual"",480,""Mauritius"",06,""Roll-on/ roll-off ships"",,,12,,58831,,76420,,18954,,27564,,,,,"
"2020A00,""2020"",2020,A,""Annual"",480,""Mauritius"",07,""Liquefied petroleum gas carriers"",1.2653,,10,,16326,,20151,,18870,,24303,,,,,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",00,""All ships"",1.2458,,13,,34660,,228081,,36031,,319547,,5425,,14500,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",01,""Passenger ships"",,,12,,34812,,228081,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",02,""Liquid bulk carriers"",1.4417,,10,,28986,,162044,,49435,,319547,,,,,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",03,""Container ships"",0.7833,,13,,59322,,154169,,,,,,5425,,14500,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",04,""Dry breakbulk carriers"",1.5795,,14,,11670,,46295,,16222,,72871,,,,,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",05,""Dry bulk carriers"",2.7701,,14,,26794,,94232,,45089,,181415,,,,,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",06,""Roll-on/ roll-off ships"",,,21,,29074,,76420,,11702,,48988,,,,,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",07,""Liquefied petroleum gas carriers"",2.2181,,15,,17682,,47995,,21075,,55131,,,,,"
"2020A00,""2020"",2020,A,""Annual"",484,""Mexico"",08,""Liquefied natural gas carriers"",1.0812,,9,,105602,,128917,,84709,,95449,,,,,"
"2020A00,""2020"",2020,A,""Annual"",498,""Moldova, Republic of"",00,""All ships"",2.4181,,27,,3729,,6883,,5251,,10044,,,,,"
"2020A00,""2020"",2020,A,""Annual"",498,""Moldova, Republic of"",02,""Liquid bulk carriers"",1.9868,,15,,4699,,6877,,6930,,10044,,,,,"
"2020A00,""2020"",2020,A,""Annual"",498,""Moldova, Republic of"",04,""Dry breakbulk carriers"",2.7042,,31,,3439,,6883,,4747,,9400,,,,,"
"2020A00,""2020"",2020,A,""Annual"",499,""Montenegro"",00,""All ships"",0.7486,,21,,9771,,94863,,9480,,180407,,1155,,2758,"
"2020A00,""2020"",2020,A,""Annual"",499,""Montenegro"",01,""Passenger ships"",,,19,,18066,,92250,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",499,""Montenegro"",02,""Liquid bulk carriers"",1.0056,,15,,4730,,9155,,6498,,16111,,,,,"
"2020A00,""2020"",2020,A,""Annual"",499,""Montenegro"",03,""Container ships"",0.3208,,15,,12936,,35878,,,,,,1155,,2758,"
"2020A00,""2020"",2020,A,""Annual"",499,""Montenegro"",04,""Dry breakbulk carriers"",0.7403,,25,,5048,,27428,,6575,,45474,,,,,"
"2020A00,""2020"",2020,A,""Annual"",499,""Montenegro"",05,""Dry bulk carriers"",4.5045,,26,,13043,,94863,,22540,,180407,,,,,"
"2020A00,""2020"",2020,A,""Annual"",499,""Montenegro"",06,""Roll-on/ roll-off ships"",,,17,,36112,,44408,,12498,,15500,,,,,"
"2020A00,""2020"",2020,A,""Annual"",504,""Morocco"",00,""All ships"",1.0222,,19,,21558,,232618,,17704,,122018,,4094,,23756,"
"2020A00,""2020"",2020,A,""Annual"",504,""Morocco"",01,""Passenger ships"",,,29,,14134,,99526,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",504,""Morocco"",02,""Liquid bulk carriers"",0.9021,,12,,8205,,66818,,12865,,122018,,,,,"
"2020A00,""2020"",2020,A,""Annual"",504,""Morocco"",03,""Container ships"",0.7368,,14,,44766,,232618,,,,,,4094,,23756,"
"2020A00,""2020"",2020,A,""Annual"",504,""Morocco"",04,""Dry breakbulk carriers"",1.4556,,17,,5886,,71543,,8255,,51725,,,,,"
"2020A00,""2020"",2020,A,""Annual"",504,""Morocco"",05,""Dry bulk carriers"",3.7021,,10,,26634,,52718,,45007,,98000,,,,,"
"2020A00,""2020"",2020,A,""Annual"",504,""Morocco"",06,""Roll-on/ roll-off ships"",,,21,,25932,,76420,,11197,,32246,,,,,"
"2020A00,""2020"",2020,A,""Annual"",504,""Morocco"",07,""Liquefied petroleum gas carriers"",1.4076,,10,,15736,,48827,,18079,,54868,,,,,"
"2020A00,""2020"",2020,A,""Annual"",508,""Mozambique"",00,""All ships"",2.3063,,12,,27075,,94879,,46121,,182674,,2645,,7100,"
"2020A00,""2020"",2020,A,""Annual"",508,""Mozambique"",01,""Passenger ships"",,,7,,2742,,42289,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",508,""Mozambique"",02,""Liquid bulk carriers"",1.5892,,11,,25748,,60230,,42373,,111653,,,,,"
"2020A00,""2020"",2020,A,""Annual"",508,""Mozambique"",03,""Container ships"",2.0264,,17,,30006,,85676,,,,,,2645,,7100,"
"2020A00,""2020"",2020,A,""Annual"",508,""Mozambique"",04,""Dry breakbulk carriers"",1.8885,,13,,11057,,39744,,17237,,72562,,,,,"
"2020A00,""2020"",2020,A,""Annual"",508,""Mozambique"",05,""Dry bulk carriers"",3.5465,,9,,34975,,94879,,61771,,182674,,,,,"
"2020A00,""2020"",2020,A,""Annual"",508,""Mozambique"",06,""Roll-on/ roll-off ships"",,,12,,55654,,76420,,24117,,45200,,,,,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",00,""All ships"",1.125,,13,,44715,,232618,,58854,,404389,,5852,,23500,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",01,""Passenger ships"",,,9,,11889,,171500,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",02,""Liquid bulk carriers"",1.4479,,11,,39011,,167578,,70805,,322861,,,,,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",03,""Container ships"",0.7271,,13,,65019,,232618,,,,,,5852,,23500,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",04,""Dry breakbulk carriers"",2.4712,,19,,11981,,39625,,16430,,61026,,,,,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",05,""Dry bulk carriers"",2.7424,,14,,38718,,203951,,69432,,404389,,,,,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",06,""Roll-on/ roll-off ships"",,,13,,57429,,76420,,19795,,44574,,,,,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",07,""Liquefied petroleum gas carriers"",1.2951,,10,,10192,,46129,,11873,,49997,,,,,"
"2020A00,""2020"",2020,A,""Annual"",512,""Oman"",08,""Liquefied natural gas carriers"",1.0035,,15,,106754,,136710,,79668,,104561,,,,,"
"2020A00,""2020"",2020,A,""Annual"",516,""Namibia"",00,""All ships"",1.5708,,15,,27130,,93702,,25648,,63800,,3301,,9000,"
"2020A00,""2020"",2020,A,""Annual"",516,""Namibia"",01,""Passenger ships"",,,22,,46238,,92409,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",516,""Namibia"",02,""Liquid bulk carriers"",1.3653,,10,,14734,,31445,,23950,,52725,,,,,"
"2020A00,""2020"",2020,A,""Annual"",516,""Namibia"",03,""Container ships"",1.0576,,16,,35201,,93702,,,,,,3301,,9000,"
"2020A00,""2020"",2020,A,""Annual"",516,""Namibia"",04,""Dry breakbulk carriers"",1.6535,,16,,17595,,30983,,22531,,54204,,,,,"
"2020A00,""2020"",2020,A,""Annual"",516,""Namibia"",05,""Dry bulk carriers"",3.9781,,17,,21397,,36700,,35725,,63800,,,,,"
"2020A00,""2020"",2020,A,""Annual"",516,""Namibia"",06,""Roll-on/ roll-off ships"",,,12,,59172,,76420,,19430,,22717,,,,,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",00,""All ships"",0.5799,,17,,12799,,236583,,13654,,321300,,2942,,23964,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",01,""Passenger ships"",,,15,,14409,,150695,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",02,""Liquid bulk carriers"",0.5253,,16,,9343,,167168,,17150,,321300,,,,,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",03,""Container ships"",0.8014,,14,,32000,,236583,,,,,,2942,,23964,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",04,""Dry breakbulk carriers"",0.4056,,19,,3834,,91784,,5190,,116173,,,,,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",05,""Dry bulk carriers"",0.7726,,11,,34736,,150918,,61262,,297541,,,,,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",06,""Roll-on/ roll-off ships"",,,22,,16043,,76420,,6358,,48988,,,,,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",07,""Liquefied petroleum gas carriers"",1.0174,,12,,7144,,49145,,8001,,58811,,,,,"
"2020A00,""2020"",2020,A,""Annual"",528,""Netherlands"",08,""Liquefied natural gas carriers"",1.0382,,6,,64880,,139050,,49905,,121730,,,,,"
"2020A00,""2020"",2020,A,""Annual"",531,""Curaçao"",00,""All ships"",0.9184,,17,,26538,,167725,,10017,,159959,,1644,,3534,"
"2020A00,""2020"",2020,A,""Annual"",531,""Curaçao"",01,""Passenger ships"",,,17,,83460,,167725,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",531,""Curaçao"",02,""Liquid bulk carriers"",2.2288,,13,,12885,,84216,,21326,,159959,,,,,"
"2020A00,""2020"",2020,A,""Annual"",531,""Curaçao"",03,""Container ships"",1.2271,,13,,18013,,35998,,,,,,1644,,3534,"
"2020A00,""2020"",2020,A,""Annual"",531,""Curaçao"",04,""Dry breakbulk carriers"",0.5708,,20,,4030,,32793,,5304,,38039,,,,,"
"2020A00,""2020"",2020,A,""Annual"",531,""Curaçao"",06,""Roll-on/ roll-off ships"",,,16,,38751,,61854,,12995,,22678,,,,,"
"2020A00,""2020"",2020,A,""Annual"",533,""Aruba"",00,""All ships"",0.6007,,15,,39568,,167725,,14368,,74933,,1651,,2750,"
"2020A00,""2020"",2020,A,""Annual"",533,""Aruba"",01,""Passenger ships"",,,16,,92880,,167725,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",533,""Aruba"",02,""Liquid bulk carriers"",0.609,,12,,15816,,42403,,26613,,74933,,,,,"
"2020A00,""2020"",2020,A,""Annual"",533,""Aruba"",03,""Container ships"",0.6146,,13,,18183,,32901,,,,,,1651,,2750,"
"2020A00,""2020"",2020,A,""Annual"",533,""Aruba"",04,""Dry breakbulk carriers"",0.4229,,20,,6263,,28805,,8795,,45252,,,,,"
"2020A00,""2020"",2020,A,""Annual"",533,""Aruba"",06,""Roll-on/ roll-off ships"",,,16,,38741,,61854,,12999,,22678,,,,,"
"2020A00,""2020"",2020,A,""Annual"",534,""Sint Maarten (Dutch part)"",00,""All ships"",0.4021,,16,,36420,,228081,,6208,,32295,,1034,,3600,"
"2020A00,""2020"",2020,A,""Annual"",534,""Sint Maarten (Dutch part)"",01,""Passenger ships"",,,19,,81465,,228081,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",534,""Sint Maarten (Dutch part)"",02,""Liquid bulk carriers"",0.4938,,12,,5806,,6688,,8875,,10711,,,,,"
"2020A00,""2020"",2020,A,""Annual"",534,""Sint Maarten (Dutch part)"",03,""Container ships"",0.3965,,10,,14270,,38000,,,,,,1034,,3600,"
"2020A00,""2020"",2020,A,""Annual"",534,""Sint Maarten (Dutch part)"",04,""Dry breakbulk carriers"",0.3806,,26,,3204,,20236,,4608,,32295,,,,,"
"2020A00,""2020"",2020,A,""Annual"",535,""Bonaire, Sint Eustatius and Saba"",00,""All ships"",1.1437,,16,,23289,,167725,,24941,,164028,,,,,"
"2020A00,""2020"",2020,A,""Annual"",535,""Bonaire, Sint Eustatius and Saba"",01,""Passenger ships"",,,17,,93453,,167725,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",535,""Bonaire, Sint Eustatius and Saba"",02,""Liquid bulk carriers"",1.3215,,12,,22947,,86266,,39345,,164028,,,,,"
"2020A00,""2020"",2020,A,""Annual"",535,""Bonaire, Sint Eustatius and Saba"",04,""Dry breakbulk carriers"",0.483,,21,,2839,,24140,,4284,,37706,,,,,"
"2020A00,""2020"",2020,A,""Annual"",540,""New Caledonia"",00,""All ships"",1.2087,,9,,17396,,168666,,25472,,110295,,1671,,4250,"
"2020A00,""2020"",2020,A,""Annual"",540,""New Caledonia"",01,""Passenger ships"",,,11,,15048,,168666,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",540,""New Caledonia"",02,""Liquid bulk carriers"",1.0326,,10,,25468,,59611,,42419,,110295,,,,,"
"2020A00,""2020"",2020,A,""Annual"",540,""New Caledonia"",03,""Container ships"",0.6396,,9,,19170,,40542,,,,,,1671,,4250,"
"2020A00,""2020"",2020,A,""Annual"",540,""New Caledonia"",04,""Dry breakbulk carriers"",0.6045,,13,,5407,,21828,,6701,,29636,,,,,"
"2020A00,""2020"",2020,A,""Annual"",540,""New Caledonia"",05,""Dry bulk carriers"",2.2052,,6,,18694,,35812,,30842,,63500,,,,,"
"2020A00,""2020"",2020,A,""Annual"",540,""New Caledonia"",06,""Roll-on/ roll-off ships"",,,13,,51725,,76420,,20088,,43878,,,,,"
"2020A00,""2020"",2020,A,""Annual"",548,""Vanuatu"",00,""All ships"",0.9618,,16,,41534,,168666,,15231,,18091,,1317,,2082,"
"2020A00,""2020"",2020,A,""Annual"",548,""Vanuatu"",01,""Passenger ships"",,,20,,88981,,168666,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",548,""Vanuatu"",03,""Container ships"",1.0243,,13,,14260,,25483,,,,,,1317,,2082,"
"2020A00,""2020"",2020,A,""Annual"",548,""Vanuatu"",04,""Dry breakbulk carriers"",0.8681,,17,,14345,,18100,,15231,,18091,,,,,"
"2020A00,""2020"",2020,A,""Annual"",554,""New Zealand"",00,""All ships"",1.2528,,16,,25989,,168666,,31661,,159997,,3528,,9600,"
"2020A00,""2020"",2020,A,""Annual"",554,""New Zealand"",01,""Passenger ships"",,,21,,22142,,168666,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",554,""New Zealand"",02,""Liquid bulk carriers"",1.1007,,7,,24018,,84216,,40359,,159997,,,,,"
"2020A00,""2020"",2020,A,""Annual"",554,""New Zealand"",03,""Container ships"",0.8465,,13,,38693,,96386,,,,,,3528,,9600,"
"2020A00,""2020"",2020,A,""Annual"",554,""New Zealand"",04,""Dry breakbulk carriers"",1.976,,16,,14354,,41838,,19719,,55777,,,,,"
"2020A00,""2020"",2020,A,""Annual"",554,""New Zealand"",05,""Dry bulk carriers"",2.2583,,8,,20502,,44306,,32714,,83410,,,,,"
"2020A00,""2020"",2020,A,""Annual"",554,""New Zealand"",06,""Roll-on/ roll-off ships"",,,14,,57433,,76420,,17879,,43878,,,,,"
"2020A00,""2020"",2020,A,""Annual"",558,""Nicaragua"",00,""All ships"",1.2437,,12,,27116,,93530,,33474,,68439,,2423,,2664,"
"2020A00,""2020"",2020,A,""Annual"",558,""Nicaragua"",01,""Passenger ships"",,,20,,61807,,93530,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",558,""Nicaragua"",02,""Liquid bulk carriers"",0.9465,,10,,24602,,39085,,41162,,68439,,,,,"
"2020A00,""2020"",2020,A,""Annual"",558,""Nicaragua"",03,""Container ships"",1.2444,,13,,25554,,27279,,,,,,2423,,2664,"
"2020A00,""2020"",2020,A,""Annual"",558,""Nicaragua"",04,""Dry breakbulk carriers"",0.2076,,18,,8621,,32844,,12087,,47817,,,,,"
"2020A00,""2020"",2020,A,""Annual"",558,""Nicaragua"",05,""Dry bulk carriers"",3.059,,8,,25827,,36330,,42850,,63531,,,,,"
"2020A00,""2020"",2020,A,""Annual"",558,""Nicaragua"",06,""Roll-on/ roll-off ships"",,,12,,56999,,71177,,18612,,22678,,,,,"
"2020A00,""2020"",2020,A,""Annual"",566,""Nigeria"",00,""All ships"",3.5882,,14,,32838,,149367,,36286,,207872,,3758,,10000,"
"2020A00,""2020"",2020,A,""Annual"",566,""Nigeria"",02,""Liquid bulk carriers"",3.3833,,16,,20677,,56291,,32579,,106129,,,,,"
"2020A00,""2020"",2020,A,""Annual"",566,""Nigeria"",03,""Container ships"",3.8312,,13,,39268,,95205,,,,,,3758,,10000,"
"2020A00,""2020"",2020,A,""Annual"",566,""Nigeria"",04,""Dry breakbulk carriers"",4.8201,,19,,9532,,71543,,12252,,64942,,,,,"
"2020A00,""2020"",2020,A,""Annual"",566,""Nigeria"",05,""Dry bulk carriers"",6.8333,,12,,28936,,107374,,49867,,207872,,,,,"
"2020A00,""2020"",2020,A,""Annual"",566,""Nigeria"",06,""Roll-on/ roll-off ships"",,,13,,49536,,76420,,21494,,32246,,,,,"
"2020A00,""2020"",2020,A,""Annual"",566,""Nigeria"",07,""Liquefied petroleum gas carriers"",2.0993,,11,,20204,,48425,,23647,,58899,,,,,"
"2020A00,""2020"",2020,A,""Annual"",566,""Nigeria"",08,""Liquefied natural gas carriers"",1.3708,,10,,107540,,149367,,85501,,99025,,,,,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",00,""All ships"",0.4028,,14,,3947,,165680,,7209,,321300,,848,,1730,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",01,""Passenger ships"",,,14,,3772,,111554,,,,,,,,,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",02,""Liquid bulk carriers"",0.6062,,15,,12715,,165680,,20749,,321300,,,,,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",03,""Container ships"",0.3319,,15,,8968,,17189,,,,,,848,,1730,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",04,""Dry breakbulk carriers"",0.3104,,23,,2704,,39258,,3240,,88272,,,,,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",05,""Dry bulk carriers"",0.8319,,15,,17300,,109716,,29233,,211153,,,,,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",06,""Roll-on/ roll-off ships"",,,18,,10402,,72684,,6346,,28388,,,,,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",07,""Liquefied petroleum gas carriers"",0.7625,,11,,10741,,48060,,11957,,55209,,,,,"
"2020A00,""2020"",2020,A,""Annual"",579,""Norway"",08,""Liquefied natural gas carriers"",0.2701,,14,,14772,,121597,,10663,,95743,,,,,"
"2020A00,""2020"",2020,A,""Annual"",580,""Northern Mariana Islands"",00,""All ships"",0.6222,,13,,21537,,60414,,22184,,51747,,1230,,1641,"
"2020A00,""2020"",2020,A,""Annual"",580,""Northern Mariana Islands"",02,""Liquid bulk carriers"",0.6274,,10,,17820,,30302,,29112,,51747,,,,,"
"2020A00,""2020"",2020,A,""Annual"",580,""Northern Mariana Islands"",03,""Container ships"",0.6153,,19,,14052,,16916,,,,,,1230,,1641,"
"2020A00,""2020"",2020,A,""Annual"",580,""Northern Mariana Islands"",06,""Roll-on/ roll-off ships"",,,8,,34139,,60414,,13957,,19110,,,,,"
"2020A00,""2020"",2020,A,""Annual"",583,""Micronesia (Federated States of)"",00,""All ships"",1.0549,,20,,7752,,13547,,5007,,12669,,1019,,1170,"
"2020A00,""2020"",2020,A,""Annual"",583,""Micronesia (Federated States of)"",03,""Container ships"",1.0104,,20,,12433,,13547,,,,,,1019,,1170,"
"2020A00,""2020"",2020,A,""Annual"",583,""Micronesia (Federated States of)"",04,""Dry breakbulk carriers"",1.0698,,21,,4575,,9953,,5007,,12669,,,,,"
"2020A00,""2020"",2020,A,""Annual"",584,""Marshall Islands"",00,""All ships"",0.9701,,13,,14386,,18723,,,,,,1249,,1740,"
"2020A00,""2020"",2020,A,""Annual"",584,""Marshall Islands"",03,""Container ships"",0.9701,,13,,14386,,18723,,,,,,1249,,1740,"
"2020A00,""2020"",2020,A,""Annual"",586,""Pakistan"",00,""All ships"",1.8278,,13,,43259,,156809,,49842,,298732,,5338,,13386,"
"2020A00,""2020"",2020,A,""Annual"",586,""Pakistan"",02,""Liquid bulk carriers"",1.8326,,13,,28946,,156809,,50392,,298732,,,,,"
"2020A00,""2020"",2020,A,""Annual"",586,""Pakistan"",03,""Container ships"",1.2608,,14,,59553,,153666,,,,,,5338,,13386,"
"2020A00,""2020"",2020,A,""Annual"",586,""Pakistan"",04,""Dry breakbulk carriers"",2.1031,,16,,15868,,40015,,22676,,88272,,,,,"
